id,label,x_fa2,y_fa2,x_geo,y_geo,indegree,outdegree,degree,betweenness_centrality,transport_type,city,canton,is_bus_stop,is_tram_stop,is_train_stop,is_metro_stop,is_rack_railway_stop,is_boat_stop
8571825,"La Chaux-du-Milieu, P-Chaux",3710.861607679745,3253.726455687833,8368.684448491265,752.786446596122,19431.0,19426.0,38857.0,1434.5,Bus,La Chaux-du-Milieu,NE,True,False,False,False,False,False
8571809,"Le Cerneux-Péquignot, Le Creux",3978.8431783122905,3032.2388982050643,8357.664587099924,754.9003910512344,4537.0,4537.0,9074.0,456.0,Bus,Le Cerneux-Péquignot,NE,True,False,False,False,False,False
8571810,"Le Cerneux-Péquignot, Etages",3951.187087832994,2953.946625169917,8354.22871511493,752.6838832532865,4537.0,4537.0,9074.0,686.0,Bus,Le Cerneux-Péquignot,NE,True,False,False,False,False,False
8571811,"Le Cerneux-Péquignot, village",3908.7866313548634,2909.144165977281,8347.98374712894,749.145447925457,4537.0,4537.0,9074.0,914.0,Bus,Le Cerneux-Péquignot,NE,True,False,False,False,False,False
8571812,Le Bas-du-Cerneux,3870.3588830238346,2914.579941721987,8344.633344596308,746.102735421333,4537.0,4537.0,9074.0,1140.0,Bus,Le Cerneux-Péquignot,NE,True,False,False,False,False,False
8571813,"Le Cerneux-Péquignot, M-Rochat",3826.72026605678,2965.2594006746176,8341.89832212069,740.8720049367155,4537.0,4537.0,9074.0,1364.0,Bus,Le Cerneux-Péquignot,NE,True,False,False,False,False,False
8571814,"Le Cerneux-Péquignot,M-Baillod",3784.787585127601,3058.3773212418,8335.39124781412,736.250956545621,4537.0,4537.0,9074.0,1586.0,Bus,Le Cerneux-Péquignot,NE,True,False,False,False,False,False
8583697,"La Brévine, bif. Chobert",3592.862296978384,3262.8738494986187,8323.237491688096,729.2310655248707,14889.0,14895.0,29784.0,1154.5,Bus,La Brévine,NE,True,False,False,False,False,False
8583696,"La Châtagne, Milieu des Prés",3641.6368135452394,3257.7690568426688,8339.727398030669,733.1683582970611,8232.0,8232.0,16464.0,656.5,Bus,La Brévine,NE,True,False,False,False,False,False
8571817,"La Châtagne, anc. poste",3899.183175907034,3121.6558733814627,8337.322857437524,731.5558346291452,6629.0,6629.0,13258.0,0.0,Bus,La Brévine,NE,True,False,False,False,False,False
8571818,"La Châtagne, Crêt-la Châtagne",3876.628298832826,3053.7535799016346,8342.519400141195,734.9689147601755,7042.0,7037.0,14079.0,656.5,Bus,La Brévine,NE,True,False,False,False,False,False
8571819,"Le Cachot, Petit-Cachot",3867.767895863844,3031.4364952392057,8346.849852394256,737.2765899739774,7037.0,7041.0,14078.0,877.5,Bus,La Chaux-du-Milieu,NE,True,False,False,False,False,False
8571820,"Le Cachot, carrefour",3844.283584956838,3044.8161254231977,8353.613335057917,741.1227153303138,7041.0,7042.0,14083.0,1096.5,Bus,La Chaux-du-Milieu,NE,True,False,False,False,False,False
8571821,"Le Cachot, Fromagerie",3827.622237273876,3101.736626487081,8357.77284840625,743.2309618219351,7042.0,7042.0,14084.0,1313.5,Bus,La Chaux-du-Milieu,NE,True,False,False,False,False,False
8571827,"Le Locle, La Jaluse",3595.301654056424,3274.070266811676,8385.516232643291,769.5441572227669,5216.0,5216.0,10432.0,141.5,Bus,Le Locle,NE,True,False,False,False,False,False
8593730,Avenir,3483.313922947449,3287.1419512670027,8382.75841831371,772.5697758364183,10974.0,10974.0,21948.0,2912.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593728,Fleurs,3420.42466314694,3215.627868281486,8381.96070342499,771.8290405826053,8444.0,8444.0,16888.0,3098.0,Bus,Le Locle,NE,True,False,False,False,False,False
8571828,"Le Locle, Chemin-Blanc",3670.082226455427,3143.0528953406224,8382.456426248695,767.7436007596525,11070.0,11071.0,22141.0,111.0,Bus,Le Locle,NE,True,False,False,False,False,False
8571849,"Neuchâtel, gare",4361.291208891327,3715.475587426652,8464.968635559964,735.1854373728285,11071.0,11071.0,22142.0,377.0,Bus,Neuchâtel,NE,True,False,False,False,False,False
8579725,"Le Locle, Verger",3157.1710225932725,3585.6111251967286,8391.692825067394,780.5355287966528,11071.0,11071.0,22142.0,641.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593734,Etangs,3419.784693092905,3302.459062480965,8383.664394508758,771.5612362985346,5451.0,5451.0,10902.0,519.5,Bus,Le Locle,NE,True,False,False,False,False,False
8571829,"Le Locle, Les Replattes",3722.073122923709,3039.737884300911,8382.410842540767,765.3333622030151,2921.0,2921.0,5842.0,227.0,Bus,Le Locle,NE,True,False,False,False,False,False
8571830,"Le Locle, La Combe-Jeanneret",3784.1360313162327,2985.1163035267205,8381.618825615536,760.6097504690848,2921.0,2921.0,5842.0,190.0,Bus,Le Locle,NE,True,False,False,False,False,False
8571831,"Le Locle, Haut-du-Quartier",3842.0492213372286,2976.7079274029006,8379.698611919113,757.0314293968192,4580.0,4580.0,9160.0,51.0,Bus,Le Locle,NE,True,False,False,False,False,False
8571832,"Le Quartier, La Couronne",3907.551464421205,3016.513622238315,8377.584667464002,753.7209126086246,2530.0,2530.0,5060.0,213.5,Bus,La Chaux-du-Milieu,NE,True,False,False,False,False,False
8571833,"Le Quartier, carrefour",3949.913655453764,3101.170193768928,8375.67584969456,751.7779070582384,2530.0,2530.0,5060.0,172.5,Bus,La Chaux-du-Milieu,NE,True,False,False,False,False,False
8571834,"La Chaux-du-Milieu, La Gr-Joux",3994.351031058526,3234.423881178243,8368.935158884862,739.1056362545463,2530.0,2530.0,5060.0,129.5,Bus,La Chaux-du-Milieu,NE,True,False,False,False,False,False
8571835,"Les Ponts-de-Martel, Molta-De.",4023.68188555456,3404.012301169361,8372.627439226946,737.5329983310664,8830.0,8830.0,17660.0,36.0,Bus,Les Ponts-de-Martel,NE,True,False,False,False,False,False
8571843,"La Tourne, La Mauvaise-Combe",4654.655394933238,3864.1378847174055,8405.70411729144,733.0600969907346,8830.0,8438.0,17268.0,327.0,Bus,Rochefort,NE,True,False,False,False,False,False
8596101,"Le Locle, gare/centre ville",3226.629704502255,3363.5255074336483,8383.630206727814,774.495687496332,8444.0,8444.0,16888.0,340.0,Bus,Le Locle,NE,True,False,False,False,False,False
8583699,"Corcelles NE, Les Vernets",3511.089690560097,3421.922742325696,8435.02583741545,729.9091231802842,4219.0,4219.0,8438.0,0.0,Bus,Neuchâtel,NE,True,False,False,False,False,False
8593709,Malakoff,2882.2039907475714,3417.79684224172,8424.957535927084,798.0168807866381,12115.0,9194.0,21309.0,646.0,Bus,La Chaux-de-Fonds,NE,True,False,False,False,False,False
8593724,G. Favre,3273.7292618205083,3264.141424921894,8380.91797610616,771.8233426191146,1786.0,1786.0,3572.0,0.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593735,"Le Locle, Monts",2900.643119794793,3280.66311674397,8384.211399003883,777.2535018259125,13966.0,14605.0,28571.0,37773.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593737,Côte de la Jaluse,3267.491213264522,3302.6308665223164,8385.026207783076,770.7407295558494,4614.0,4614.0,9228.0,508.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593738,Marie-Anne Calame,2944.7299891242837,3451.5365528716525,8385.45355504489,775.8347089166862,4614.0,4614.0,9228.0,348.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593748,"Le Locle, Communal",3077.3945969190854,3312.534198115049,8387.601687280949,770.4900191622512,4614.0,4614.0,9228.0,429.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593750,Piste Vita,3143.944063727846,3326.2945304361274,8388.462079768069,771.6125179699524,12301.0,12298.0,24599.0,38057.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593751,Combe-Girard,3047.391103570244,3429.8311947200973,8389.24270076632,777.7093389051819,2921.0,2921.0,5842.0,151.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593752,Auguste-Lambelet,3111.268496917679,3342.953535336708,8389.362357999627,779.0768501429903,4580.0,4580.0,9160.0,590.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593754,Jambe-Ducommun,3122.89104031512,3431.0603745432227,8391.527584126157,778.3076250717231,4580.0,4580.0,9160.0,550.0,Bus,Le Locle,NE,True,False,False,False,False,False
8594589,"Le Locle, Centenaire",3050.360970703246,3350.714132131885,8388.689998307704,773.7777440964825,5143.0,5192.0,10335.0,1177.333333,Bus,Le Locle,NE,True,False,False,False,False,False
8571844,"Les Grattes, bif.",5247.726036850405,4084.4010130191023,8412.507485699536,728.8549999344734,9071.0,9077.0,18148.0,862.733333,Bus,Rochefort,NE,True,False,False,False,False,False
8579662,"Boudry Littorail, gare",6886.11305330663,4784.888471193929,8422.980342595753,705.9548846646719,4114.0,4116.0,8230.0,1512.0,Bus,Boudry,NE,True,False,False,False,False,False
8579659,"Boudry, Les Tilles",7268.258734803802,4861.80644205284,8420.33648753599,703.8352422460688,4677.0,4677.0,9354.0,1482.0,Bus,Boudry,NE,True,False,False,False,False,False
8593540,"Corcelles NE, Collège",6450.163161777454,4562.517050249558,8438.96313018764,727.0259536539045,9988.0,9991.0,19979.0,37462.0,Bus,Neuchâtel,NE,True,False,False,False,False,False
8582487,"Marin-Epagnier, gare",6250.054014149365,4372.975055094433,8497.46412134839,743.0714188441908,14598.0,16066.0,30664.0,42378.0,Bus,La Tène,NE,True,False,False,False,False,False
8582593,"St-Aubin NE, Tivoli",7220.825721459835,4866.683740777898,8391.21989409765,667.0320960585477,16066.0,15850.0,31916.0,42412.0,Bus,La Grande Béroche,NE,True,False,False,False,False,False
8571888,"Chur, Scawoba",7379.36675112831,6859.299908943858,9586.681124299364,662.3540680325444,4823.0,4823.0,9646.0,60.0,Bus,Chur,GR,True,False,False,False,False,False
8580772,"Corcelles NE, rue à Jean",3792.264054481665,3500.2144947425363,8436.399046616749,728.1484524616056,10629.0,10629.0,21258.0,37356.0,Bus,Neuchâtel,NE,True,False,False,False,False,False
8571861,"Les Sagnettes, Chablais",4310.985488805925,3821.163056091937,8322.154878624831,694.279757471882,1313.0,1313.0,2626.0,217.0,Bus,Val-de-Travers,NE,True,False,False,False,False,False
8571862,"Les Sagnettes, La Roche",4239.05562702488,3839.393807661731,8321.476820969418,698.3082176599262,1313.0,1313.0,2626.0,213.0,Bus,Val-de-Travers,NE,True,False,False,False,False,False
8571863,"Les Sagnettes, anc. poste",4177.49407406212,3865.3189073471217,8318.451202355765,700.615892873728,10629.0,10629.0,21258.0,37368.0,Bus,Val-de-Travers,NE,True,False,False,False,False,False
8571864,"Les Sagnettes, bif. Charbonni.",4129.767692302085,3899.6674810872382,8316.58227033076,704.5189978649731,9353.0,9353.0,18706.0,217.0,Bus,Val-de-Travers,NE,True,False,False,False,False,False
8571865,"Les Sagnettes, ch. Chenailleta",4099.406534176249,3941.699665190367,8320.696199971168,708.1372046816747,15550.0,15550.0,31100.0,37992.0,Bus,La Brévine,NE,True,False,False,False,False,False
8571866,"La Brévine, Bois-de-l'Halle",4091.833750435367,3998.166122013148,8322.770258681845,711.5673787031777,638.0,638.0,1276.0,209.0,Bus,La Brévine,NE,True,False,False,False,False,False
8571872,"Les Bayards, Bellevue",4813.935019286305,3779.500576064157,8287.044027594096,691.5504329597559,6197.0,6197.0,12394.0,34413.0,Bus,Val-de-Travers,NE,True,False,False,False,False,False
8571873,"Les Bayards, bif Place Jeannin",4956.847327347351,3889.540934395325,8290.006968609348,696.5019632333208,5313.0,5313.0,10626.0,812.0,Bus,Val-de-Travers,NE,True,False,False,False,False,False
8571874,"Le Cernil NE, restaurant",5059.340648139857,4004.193320154749,8286.850296835408,697.5617844426224,4921.0,4921.0,9842.0,33936.0,Bus,Val-de-Travers,NE,True,False,False,False,False,False
8571875,"Le Brouillet, bif. les Jordan",5068.443785327206,4088.403656718866,8289.146576122228,705.3395046076581,4921.0,4921.0,9842.0,33903.0,Bus,La Brévine,NE,True,False,False,False,False,False
8571876,"Le Brouillet, anc. poste",5030.931039940275,4169.46217005164,8290.941434621851,707.6870655658961,4921.0,4920.0,9841.0,33868.0,Bus,La Brévine,NE,True,False,False,False,False,False
8571877,"Le Brouillet, Chez-Petoud",4956.54445357985,4255.956328974544,8293.978449162485,712.5930121315341,10628.0,10629.0,21257.0,3280.0,Bus,La Brévine,NE,True,False,False,False,False,False
8571878,"Bémont NE, restaurant",4804.340804813429,4313.555456001765,8297.767594883913,714.9576669802447,1276.0,1276.0,2552.0,0.0,Bus,La Brévine,NE,True,False,False,False,False,False
8571879,"Bémont NE, sur-le-Pont",4615.578956191531,4350.254165857539,8300.605180702365,716.7069417719413,4607.0,4607.0,9214.0,636.0,Bus,La Brévine,NE,True,False,False,False,False,False
8571880,"Les Taillères, restaurant",4414.494104778599,4377.801186801493,8306.87294054232,719.8465196554099,638.0,638.0,1276.0,227.0,Bus,La Brévine,NE,True,False,False,False,False,False
8571881,"Les Taillères, Bout du Lac",4201.461193371696,4385.982768575271,8312.850104244242,720.758193813949,5313.0,5313.0,10626.0,858.0,Bus,La Brévine,NE,True,False,False,False,False,False
8571882,"Les Taillères, Varodes",3994.4908170739895,4361.277802969919,8317.482548562319,723.7040409387281,5313.0,5313.0,10626.0,836.0,Bus,La Brévine,NE,True,False,False,False,False,False
8579599,"Les Bayards, Quartier du Vent",3832.5267220361593,4308.637890704516,8280.816153498577,685.7385101990697,10629.0,10629.0,21258.0,3698.0,Bus,Val-de-Travers,NE,True,False,False,False,False,False
8579597,Prise Milord,3815.428315284365,4302.985212357605,8299.345930770884,684.0234231883182,9991.0,9991.0,19982.0,430.0,Bus,Val-de-Travers,NE,True,False,False,False,False,False
8579598,"Les Bayards, gare",3788.685063929325,4331.8443866673815,8286.046883983196,681.5505070332813,4678.0,4678.0,9356.0,0.0,Bus,Val-de-Travers,NE,True,False,False,False,False,False
8593652,Abraham-Robert,2762.026413049194,3639.7042783891857,8415.34507151799,794.0340043065208,9991.0,9991.0,19982.0,460.0,Bus,La Chaux-de-Fonds,NE,True,False,False,False,False,False
8593666,Gentianes,2691.236119665159,3762.824781223172,8417.897759161897,796.8317043805373,6006.0,6009.0,12015.0,30.0,Bus,La Chaux-de-Fonds,NE,True,False,False,False,False,False
8593666,Gentianes,2691.236119665159,3762.824781223172,8386.678617195428,771.7378731667516,4702.0,4695.0,9397.0,697.0,Bus,La Chaux-de-Fonds,NE,True,False,False,False,False,False
8593743,Gentianes,2943.7611184547213,3346.5638931420517,8417.897759161897,796.8317043805373,4695.0,4728.0,9423.0,652.0,Bus,Le Locle,NE,True,False,False,False,False,False
8593743,Gentianes,2943.7611184547213,3346.5638931420517,8386.678617195428,771.7378731667516,60611.0,60611.0,121222.0,890.0,Bus,Le Locle,NE,True,False,False,False,False,False
8571886,"La Chaux-de-Fonds, Parc Sports",2621.8009957345744,4017.333010376444,8421.949011203906,808.7974277113617,12677.0,12691.0,25368.0,727.5,Bus,La Chaux-de-Fonds,NE,True,False,False,False,False,False
8571887,"La Chaux-de-Fonds, Combettes",2475.355751504717,4078.1910127744113,8421.937615276924,811.9540994853029,12691.0,12691.0,25382.0,670.5,Bus,La Chaux-de-Fonds,NE,True,False,False,False,False,False
8571924,"Chur, Albula",7390.043591370856,6894.515702629071,9587.592798457905,660.7643362185921,12691.0,12683.0,25374.0,611.5,Bus,Chur,GR,True,False,False,False,False,False
8571894,"La Chaux-de-Fonds, Brenetets",2237.872847308377,4161.158047743823,8417.658444695282,824.4269415668145,12683.0,10215.0,22898.0,550.5,Bus,La Chaux-de-Fonds,NE,True,False,False,False,False,False
8571893,"Les Planchettes, Sur-le-Ring",2203.564100868756,4163.3089172024265,8399.065989824578,808.8601053097611,7729.0,5625.0,13354.0,18.0,Bus,Les Planchettes,NE,True,False,False,False,False,False
8571891,"Les Joux-Derrière, La Grébille",2318.9016203203573,4151.012628638276,8409.100103531997,812.5068019439171,12642.0,12643.0,25285.0,729.5,Bus,La Chaux-de-Fonds,NE,True,False,False,False,False,False
8571892,"Les Planchettes, Le Dazenet",2238.6693933182805,4168.016608244616,8407.521767645027,813.3557985040567,1600.0,1860.0,3460.0,77.333333,Bus,Les Planchettes,NE,True,False,False,False,False,False
8583248,"La Chaux-de-Fonds, Swin Golf",2196.1439884464385,4121.152370401183,8418.991768152144,817.2589034953018,5288.0,5288.0,10576.0,159.666667,Bus,La Chaux-de-Fonds,NE,True,False,False,False,False,False
8571895,"Biaufond, Les Avants",2194.4845175924734,4161.403649430209,8425.738156925334,831.5380000034188,7742.0,7734.0,15476.0,150.0,Bus,La Chaux-de-Fonds,NE,True,False,False,False,False,False
8582490,"Thielle, Le Verger",6100.648664379764,3965.911344949716,8506.238985124326,751.0428697679163,7734.0,7729.0,15463.0,85.0,Bus,La Tène,NE,True,False,False,False,False,False
8582489,"Wavre, collège",6174.462839046166,4095.143125781904,8502.210524936283,753.3904307261542,15737.0,11028.0,26765.0,718.666667,Bus,La Tène,NE,True,False,False,False,False,False
8571898,"La Neuveville, La Main",5812.867523986187,3143.856209388518,8533.851316201077,781.8973420709705,60609.0,60609.0,121218.0,644.0,Bus,La Neuveville,BE,True,False,False,False,False,False
8571903,"Lamboing, Scierie",5820.526730366052,2752.030801861523,8551.463721351352,808.1250680194393,60609.0,60611.0,121220.0,768.0,Bus,Plateau de Diesse,BE,True,False,False,False,False,False
8571905,"Nods, bas du village",5824.680093065728,2692.542350997739,8529.310039298854,809.0994197763778,5425.0,5425.0,10850.0,128.933333,Bus,Nods,BE,True,False,False,False,False,False
8571904,"Diesse, Chenaux",5823.416812743487,2653.886702002767,8546.033562144554,809.5951426000832,24733.0,24733.0,49466.0,176.0,Bus,Plateau de Diesse,BE,True,False,False,False,False,False
8583495,"Prêles, lavage",5821.992726441632,2587.480795692196,8546.962330193566,794.0454002335025,5425.0,5425.0,10850.0,102.933333,Bus,Plateau de Diesse,BE,True,False,False,False,False,False
8571907,"Le Landeron, Montet-Dessus",5905.233866949744,3234.274203414944,8522.147699190831,777.0369792132593,25303.0,25303.0,50606.0,1747.5,Bus,Le Landeron,NE,True,False,False,False,False,False
8571911,"St-Blaise, gare CFF",5918.40869890717,3263.458113393792,8485.857369717489,746.7238134418377,18803.0,18803.0,37606.0,404.5,Bus,Saint-Blaise,NE,True,False,False,False,False,False
8576659,St. Johannsen,5815.951927146756,3153.475543694714,8523.794410639694,764.1652796873869,4907.0,4907.0,9814.0,69.0,Bus,Gals,BE,True,False,False,False,False,False
8582212,"Le Landeron, Bellevue",5992.793861701912,3316.9818403128293,8528.369875322862,775.492831107234,4907.0,4907.0,9814.0,82.0,Bus,Le Landeron,NE,True,False,False,False,False,False
8571922,"Lignières, Moulin Navilot",6064.847435408188,3383.9640710893887,8519.669085072304,794.5981026921169,4907.0,4907.0,9814.0,93.0,Bus,Lignières,NE,True,False,False,False,False,False
8581997,"Lignières, bureau communal",6082.872542746668,3394.362250383045,8521.34428633862,789.7434377978966,5891.0,5891.0,11782.0,504.0,Bus,Lignières,NE,True,False,False,False,False,False
8571908,"Le Landeron, bif. sur Frochaux",5992.508953333337,3289.325164137937,8517.196168917268,783.6580127896489,4019.0,4019.0,8038.0,474.0,Bus,Lignières,NE,True,False,False,False,False,False
8571917,"Enges, collège",6266.052614727354,4180.908679383983,8500.381478655714,778.6836906621204,4012.0,2920.0,6932.0,40.0,Bus,Enges,NE,True,False,False,False,False,False
8579627,Rocher,6173.426678460406,4674.961493768459,8465.612505434432,736.5073649027102,5824.0,5824.0,11648.0,288.0,Bus,Neuchâtel,NE,True,False,False,False,False,False
8571912,"St-Blaise, La Goulette",6015.756122601447,3352.4848851489987,8489.099510943794,750.6725021410098,2707.0,4122.0,6829.0,24.0,Bus,Saint-Blaise,NE,True,False,False,False,False,False
8571913,"St-Blaise, Voëns",6099.826087454504,3470.120023344525,8490.278989386405,758.6097652837899,2530.0,2411.0,4941.0,0.0,Bus,Saint-Blaise,NE,True,False,False,False,False,False
8571914,"St-Blaise, bif. sur Maley",6169.03148855707,3619.670885930968,8491.62940673374,763.510013885937,3241.0,5109.0,8350.0,168.0,Bus,Saint-Blaise,NE,True,False,False,False,False,False
8571915,"St-Blaise, bif. sur Frochaux",6219.35224149609,3800.719546562279,8493.589506174598,767.2649718264195,5109.0,5109.0,10218.0,145.0,Bus,Cressier (NE),NE,True,False,False,False,False,False
8571916,"Enges, village",6250.786524107492,3973.5738051940007,8498.330211799,773.2136457108866,5109.0,5109.0,10218.0,120.0,Bus,Enges,NE,True,False,False,False,False,False
8581575,"Nods, La Ruine",6080.265221187291,3379.1982009513777,8521.384172083057,802.6037413967873,2109.0,2707.0,4816.0,76.0,Bus,Nods,BE,True,False,False,False,False,False
8582669,"Le Landeron, centre",6153.22942139002,3587.959243916445,8521.691862111562,772.0227713412949,2449.0,2411.0,4860.0,101.833333,Bus,Le Landeron,NE,True,False,False,False,False,False
8582213,"La Neuveville, Ruis de Vaux",5991.267083438976,3332.7741458866208,8530.626268865244,776.4159011927547,5891.0,1208.0,7099.0,79.5,Bus,La Neuveville,BE,True,False,False,False,False,False
8582492,"Cressier NE, gare",6183.640428718764,3705.364008511068,8509.948359356882,770.3418721114887,5475.0,5326.0,10801.0,211.333333,Bus,Cressier (NE),NE,True,False,False,False,False,False
8582668,"Le Landeron, zone industrielle",6239.316782183192,3764.7795728118554,8519.258831700961,772.9230495728522,582.0,565.0,1147.0,56.333333,Bus,Le Landeron,NE,True,False,False,False,False,False
8571927,"Les Reussilles, Les Gérinnes",2794.592650014864,2030.8880238526483,8526.956780377124,880.6715391851798,3561.0,3562.0,7123.0,172.0,Bus,Tramelan,BE,True,False,False,False,False,False
8576775,"Les Genevez JU, ch.de Tramelan",2948.564082647115,1956.710848071604,8548.774282583661,898.152891175165,6422.0,13272.0,19694.0,49199.0,Bus,Les Genevez (JU),JU,True,False,False,False,False,False
8571949,"Lajoux JU, école",3038.740770088187,1883.98463551252,8555.298450780707,913.9305520813806,5537.0,5531.0,11068.0,39.0,Bus,Lajoux (JU),JU,True,False,False,False,False,False
8571953,"Reconvilier, gare",2894.846555563249,1962.919742002392,8592.016127515864,885.8737798523429,9060.0,9057.0,18117.0,10735.0,Bus,Reconvilier,BE,True,False,False,False,False,False
8576777,"Lajoux JU, La Loge",2875.5537426469173,2005.4589432593723,8540.415370142558,903.8679485565063,15053.0,15005.0,30058.0,0.0,Bus,Lajoux (JU),JU,True,False,False,False,False,False
8571928,"Les Reussilles, La Chaux",2717.1647335241228,2110.686055186582,8524.62631330936,882.7683897498196,23021.0,23040.0,46061.0,382.0,Bus,Tramelan,BE,True,False,False,False,False,False
8571929,"Les Reussilles, bif Montfaucon",2654.7759180713383,2168.821679379298,8521.583600805236,885.7655185460164,11425.0,11431.0,22856.0,0.0,Bus,Tramelan,BE,True,False,False,False,False,False
8571930,"Saignelégier, Moulin de Gruère",2607.3212990676248,2186.3589673640004,8515.492477833497,886.4435762014299,9057.0,4529.0,13586.0,26.0,Bus,Saignelégier,JU,True,False,False,False,False,False
8571931,"Saignelégier, Rouges-Terres",2584.9789644173006,2198.6309820995807,8502.13075344741,897.1956333086991,5010.0,3674.0,8684.0,380.0,Bus,Saignelégier,JU,True,False,False,False,False,False
8571932,"Saignelégier, La Neuvevie",2589.036403193889,2192.48247989242,8499.167812432159,897.0873720023727,2561.0,1159.0,3720.0,13.0,Bus,Saignelégier,JU,True,False,False,False,False,False
8571935,"Les Pommerats, bas du village",2601.90166249044,2280.613527850216,8486.746252022065,907.9248985620048,40693.0,30955.0,71648.0,442.666667,Bus,Saignelégier,JU,True,False,False,False,False,False
8576779,"Glovelier, gare",2706.3324887169,2122.677456654621,8584.090260300065,949.3490931406208,8622.0,9185.0,17807.0,0.0,Bus,Haute-Sorne,JU,True,False,False,False,False,False
8576778,"Lajoux JU, Le Paigre",2801.2807730973614,2042.804195975308,8545.178867620923,910.2154798853342,39714.0,33249.0,72963.0,885.0,Bus,Lajoux (JU),JU,True,False,False,False,False,False
8576781,"Saignelégier, Pâquier",2570.8595356188825,2282.803248449989,8493.190648730239,900.6998808555834,9173.0,9185.0,18358.0,29.333333,Bus,Saignelégier,JU,True,False,False,False,False,False
8583659,"Saignelégier, Rte de France",2620.9833646832326,2227.7416150517,8491.612312843266,899.6514555732637,9020.0,9021.0,18041.0,121.333333,Bus,Saignelégier,JU,True,False,False,False,False,False
8583658,"Saignelégier, Le Graiteux",2584.2550446612418,2279.0383971620054,8490.489814035565,901.4178242554328,13380.0,13876.0,27256.0,2011.666667,Bus,Saignelégier,JU,True,False,False,False,False,False
8583814,"Saignelégier, Bellevue",2640.1434199312475,2229.9472145098403,8493.492640795253,898.893626428978,5288.0,5002.0,10290.0,15.0,Bus,Saignelégier,JU,True,False,False,False,False,False
8591843,"Le Noirmont, gare",2266.1856327048254,2609.7031278227278,8474.945769632475,878.9735460649009,4782.0,4764.0,9546.0,1063.666667,Bus,Le Noirmont,JU,True,False,False,False,False,False
8588202,"St-Brais, Le Cerneux-Bénat",2033.490074151665,2902.313263324054,8536.22736697677,927.713925765792,3562.0,3561.0,7123.0,229.0,Bus,Saint-Brais,JU,True,False,False,False,False,False
8571936,"Goumois, Belfond",2563.3610701413427,2282.130869906336,8477.122391685987,897.372270176916,4764.0,4781.0,9545.0,1003.666667,Bus,Saignelégier,JU,True,False,False,False,False,False
8571937,"Goumois, Tournant Theusseret",2560.939934704052,2296.111293616751,8472.301914572712,898.3466219338545,11090.0,11090.0,22180.0,723.333333,Bus,Saignelégier,JU,True,False,False,False,False,False
8571941,"Le Fuet, Chemin de la Bottière",3755.219198528941,1699.0995385759943,8573.019117237309,895.6685790931464,6171.0,6171.0,12342.0,41664.0,Bus,Saicourt,BE,True,False,False,False,False,False
8571951,"Saicourt, poste",3064.229071013899,1891.803541558096,8583.378014863707,890.9335714322344,6171.0,6423.0,12594.0,43175.0,Bus,Saicourt,BE,True,False,False,False,False,False
8571963,Les Ecorcheresses,6509.470567624934,1303.6633827799249,8614.870659077738,912.0559220928848,6423.0,6420.0,12843.0,44684.0,Bus,Petit-Val,BE,True,False,False,False,False,False
8571962,Plain-Fahyn,6564.130674153852,1294.176415678316,8627.041509094235,911.1841336787818,6420.0,6420.0,12840.0,46191.0,Bus,Perrefitte,BE,True,False,False,False,False,False
8571964,"Souboz, village",6536.482197717297,1310.5784954443295,8598.54029571291,910.6029414027132,6420.0,6422.0,12842.0,47696.0,Bus,Petit-Val,BE,True,False,False,False,False,False
8571946,"Fornet-Dessous, village",3354.0732916040406,1795.7288994701669,8568.56900775094,914.6826832621751,5815.0,5815.0,11630.0,464.0,Bus,Petit-Val,BE,True,False,False,False,False,False
8571947,"Fornet-Dessus, village",3236.041702567637,1802.002089761885,8562.232872349094,913.6684457608006,6011.0,6010.0,12021.0,50472.0,Bus,Lajoux (JU),JU,True,False,False,False,False,False
8571948,"Fornet-Dessus, Dos des Laves",3125.386884479483,1821.0921218475912,8558.557685897484,913.691237614764,6010.0,6011.0,12021.0,51933.0,Bus,Lajoux (JU),JU,True,False,False,False,False,False
8571952,"Saules BE, poste",2975.24160594088,1927.856619635744,8588.084532707166,891.731286320956,6011.0,6011.0,12022.0,53392.0,Bus,Saules (BE),BE,True,False,False,False,False,False
8581111,"Le Fuet, carrefour",2839.832819049216,1938.68105516836,8573.714268783195,891.4463881464126,6011.0,2922.0,8933.0,54849.0,Bus,Saicourt,BE,True,False,False,False,False,False
8581110,"Reconvilier, FMB",2841.288207526787,2002.1743623597129,8587.85091620404,884.6031339938793,2922.0,2574.0,5496.0,56304.0,Bus,Reconvilier,BE,True,False,False,False,False,False
8571959,"Moutier, cimetière",6431.995274868244,1291.1635975349764,8650.465837005195,910.5744515852588,2574.0,2574.0,5148.0,57757.0,Bus,Moutier,BE,True,False,False,False,False,False
