id,source,target,weight
8594063-8594064,8594063,8594064,82
8594064-8594065,8594064,8594065,82
8594065-8594066,8594065,8594066,82
8594066-8595201,8594066,8595201,82
8594089-8594343,8594089,8594343,32551
8594090-8594095,8594090,8594095,12641
8594092-8594094,8594092,8594094,3320
8594092-8594097,8594092,8594097,5580
8594093-8594098,8594093,8594098,3330
8594094-8594098,8594094,8594098,3330
8594095-8594115,8594095,8594115,10970
8594096-8594115,8594096,8594115,5954
8594111-8594115,8594111,8594115,5203
8594095-8594117,8594095,8594117,177
8594104-8594117,8594104,8594117,382
8594105-8594117,8594105,8594117,387
8594106-8594117,8594106,8594117,1493
8594114-8594117,8594114,8594117,2985
8594115-8594117,8594115,8594117,21754
8594116-8594117,8594116,8594117,22816
8594098-8594100,8594098,8594100,3330
8594099-8594106,8594099,8594106,12655
8594102-8594114,8594102,8594114,5390
8594109-8594114,8594109,8594114,7065
8594111-8594114,8594111,8594114,1672
8594103-8594110,8594103,8594110,4846
8594107-8594111,8594107,8594111,7062
8594108-8594116,8594108,8594116,23203
8594109-8594118,8594109,8594118,5236
8594110-8594113,8594110,8594113,4846
8594111-8594149,8594111,8594149,187
8594117-8594149,8594117,8594149,5203
8594147-8594149,8594147,8594149,7062
8594113-8594125,8594113,8594125,4846
8594114-8594120,8594114,8594120,180
8594117-8594120,8594117,8594120,5390
8594119-8594120,8594119,8594120,1492
8594116-8594123,8594116,8594123,194
8594121-8594123,8594121,8594123,13575
8594122-8594123,8594122,8594123,1493
8594116-8594127,8594116,8594127,193
8594117-8594127,8594117,8594127,1494
8594122-8594127,8594122,8594127,10657
8594117-8594119,8594117,8594119,25076
8594117-8594131,8594117,8594131,177
8594121-8594131,8594121,8594131,2720
8594123-8594131,8594123,8594131,2910
8594128-8594131,8594128,8594131,1494
8594117-8594139,8594117,8594139,5580
8594120-8594139,8594120,8594139,5390
8594131-8594139,8594131,8594139,1671
8594121-8594122,8594121,8594122,25187
8594121-8594124,8594121,8594124,1879
8594123-8594124,8594123,8594124,10665
8594122-8594133,8594122,8594133,11162
8594129-8594133,8594129,8594133,1493
8594122-8594135,8594122,8594135,382
8594128-8594135,8594128,8594135,10657
8594134-8594135,8594134,8594135,1493
8594123-8594128,8594123,8594128,1687
8594124-8594128,8594124,8594128,10665
8594127-8594128,8594127,8594128,12344
8594124-8594130,8594124,8594130,1879
8594129-8594130,8594129,8594130,10665
8594125-8594126,8594125,8594126,4846
8594126-8594132,8594126,8594132,4846
8594128-8594129,8594128,8594129,12352
8594129-8594143,8594129,8594143,194
8594130-8594143,8594130,8594143,10665
8594132-8594138,8594132,8594138,4846
8594134-8594137,8594134,8594137,14068
8594136-8594137,8594136,8594137,1493
8594135-8594136,8594135,8594136,12532
8594139-8594147,8594139,8594147,5390
8594145-8594147,8594145,8594147,1672
8594141-8594142,8594141,8594142,7062
8594141-8594144,8594141,8594144,4846
8594141-8594148,8594141,8594148,5236
8594142-8594145,8594142,8594145,7062
8594146-8596122,8594146,8596122,1942
8595606-8596122,8595606,8596122,2132
8594149-8594302,8594149,8594302,7062
8594152-8595911,8594152,8595911,18280
8595687-8595911,8595687,8595911,13933
8594157-8594384,8594157,8594384,28143
8594164-8594165,8594164,8594165,17702
8594165-8594167,8594165,8594167,17702
8594167-8594168,8594167,8594168,17702
8594168-8594169,8594168,8594169,17702
8594169-8594170,8594169,8594170,17702
8594173-8594174,8594173,8594174,15023
8594174-8594176,8594174,8594176,15023
8594186-8594187,8594186,8594187,6859
8594188-8594189,8594188,8594189,6858
8594189-8594190,8594189,8594190,6858
8594199-8594297,8594199,8594297,3609
8594200-8594201,8594200,8594201,10030
8594203-8594282,8594203,8594282,3941
8594205-8595371,8594205,8595371,12682
8594209-8594210,8594209,8594210,11818
8594212-8594213,8594212,8594213,8627
8594213-8594214,8594213,8594214,8627
8594214-8594215,8594214,8594215,8627
8594215-8594216,8594215,8594216,8627
8594217-8594221,8594217,8594221,4298
8594217-8594222,8594217,8594222,4330
8594218-8594227,8594218,8594227,11818
8594220-8595496,8594220,8595496,15948
8594259-8595496,8594259,8595496,17910
8594285-8595496,8594285,8595496,1988
8594222-8594223,8594222,8594223,4330
8594227-8594228,8594227,8594228,11818
8594232-8595595,8594232,8595595,1421
8594240-8594241,8594240,8594241,872
8594241-8594245,8594241,8594245,852
8594242-8594243,8594242,8594243,4283
8594245-8594990,8594245,8594990,440
8594246-8594247,8594246,8594247,11987
8594247-8594388,8594247,8594388,4229
8594248-8594991,8594248,8594991,7862
8594388-8594991,8594388,8594991,4229
8594248-8596064,8594248,8596064,4757
8594252-8594253,8594252,8594253,3288
8594267-8594268,8594267,8594268,24726
8594268-8594355,8594268,8594355,24726
8594292-8595987,8594292,8595987,232
8595470-8595987,8595470,8595987,30049
8595687-8595987,8595687,8595987,743
8595911-8595987,8595911,8595987,13546
8594304-8594305,8594304,8594305,5314
8594305-8594306,8594305,8594306,5314
8594306-8594307,8594306,8594307,5314
8594307-8594308,8594307,8594308,5314
8594308-8594309,8594308,8594309,5314
8594309-8594310,8594309,8594310,5314
8594335-8595484,8594335,8595484,7039
8594343-8594344,8594343,8594344,15460
8594343-8595964,8594343,8595964,17094
8594344-8595964,8594344,8595964,15561
8594345-8594346,8594345,8594346,20254
8594346-8594347,8594346,8594347,18816
8594348-8594349,8594348,8594349,22460
8594348-8595613,8594348,8595613,233
8594354-8595613,8594354,8595613,21492
8594349-8594350,8594349,8594350,22460
8594350-8594351,8594350,8594351,22460
8594351-8594352,8594351,8594352,18860
8594352-8594353,8594352,8594353,22460
8594353-8594354,8594353,8594354,22460
8594371-8595619,8594371,8595619,1583
8594390-8594391,8594390,8594391,11849
8594391-8594930,8594391,8594930,705
8594393-8594930,8594393,8594930,352
8594929-8594930,8594929,8594930,2993
8594392-8594393,8594392,8594393,17068
8594405-8594419,8594405,8594419,4360
8594413-8594419,8594413,8594419,9677
8594416-8594419,8594416,8594419,9389
8594418-8594419,8594418,8594419,6610
8594405-8594440,8594405,8594440,12887
8594432-8594440,8594432,8594440,14674
8594405-8594443,8594405,8594443,13370
8594421-8594443,8594421,8594443,473
8594442-8594443,8594442,8594443,14252
8594407-8594415,8594407,8594415,5382
8594408-8594411,8594408,8594411,227
8594410-8594411,8594410,8594411,19062
8594408-8594413,8594408,8594413,10144
8594411-8594413,8594411,8594413,227
8594409-8594410,8594409,8594410,45025
8594410-8594414,8594410,8594414,25586
8594411-8594414,8594411,8594414,22272
8594410-8594427,8594410,8594427,64
8594424-8594427,8594424,8594427,45421
8594410-8594452,8594410,8594452,313
8594448-8594452,8594448,8594452,44740
8594413-8594422,8594413,8594422,712
8594416-8594422,8594416,8594422,512
8594421-8594422,8594421,8594422,9161
8594416-8594417,8594416,8594417,6610
8594416-8594428,8594416,8594428,686
8594421-8594428,8594421,8594428,12639
8594422-8594428,8594422,8594428,769
8594426-8594428,8594426,8594428,13079
8594417-8594418,8594417,8594418,6806
8594419-8594420,8594419,8594420,14428
8594419-8594421,8594419,8594421,14950
8594420-8594421,8594420,8594421,15307
8594421-8594423,8594421,8594423,5267
8594422-8594423,8594422,8594423,9677
8594421-8594431,8594421,8594431,1613
8594426-8594431,8594426,8594431,2130
8594428-8594431,8594428,8594431,12367
8594430-8594431,8594430,8594431,13364
8594421-8594450,8594421,8594450,227
8594431-8594450,8594431,8594450,2186
8594443-8594450,8594443,8594450,2128
8594445-8594450,8594445,8594450,25731
8594422-8594434,8594422,8594434,228
8594427-8594434,8594427,8594434,227
8594428-8594434,8594428,8594434,456
8594430-8594434,8594430,8594434,285
8594431-8594434,8594431,8594434,9719
8594423-8594426,8594423,8594426,14428
8594425-8594429,8594425,8594429,10850
8594427-8594445,8594427,8594445,44740
8594430-8594445,8594430,8594445,728
8594431-8594445,8594431,8594445,3402
8594434-8594445,8594434,8594445,10673
8594443-8594445,8594443,8594445,12597
8594428-8594430,8594428,8594430,14377
8594429-8594433,8594429,8594433,5160
8594429-8594435,8594429,8594435,5703
8594433-8594435,8594433,8594435,5158
8594431-8594432,8594431,8594432,14688
8594434-8594462,8594434,8594462,228
8594445-8594462,8594445,8594462,1469
8594448-8594462,8594448,8594462,227
8594450-8594462,8594450,8594462,19121
8594435-8594437,8594435,8594437,10863
8594437-8594439,8594437,8594439,5160
8594437-8594444,8594437,8594444,5703
8594439-8594444,8594439,8594444,5158
8594440-8594442,8594440,8594442,14713
8594440-8594980,8594440,8594980,13372
8594443-8594980,8594443,8594980,13370
8594442-8595635,8594442,8595635,464
8594450-8595635,8594450,8595635,1654
8595593-8595635,8595593,8595635,13364
8594444-8594451,8594444,8594451,5160
8594445-8594446,8594445,8594446,22468
8594445-8594448,8594445,8594448,22499
8594446-8594448,8594446,8594448,22468
8594450-8595724,8594450,8595724,486
8594981-8595724,8594981,8595724,1793
8594982-8595724,8594982,8595724,486
8595001-8595724,8595001,8595724,13340
8595635-8595724,8595635,8595724,14716
8594451-8595391,8594451,8595391,5158
8594452-8595002,8594452,8595002,22244
8594462-8595002,8594462,8595002,241
8594453-8595646,8594453,8595646,6259
8594455-8594461,8594455,8594461,17972
8594462-8594463,8594462,8594463,10973
8594463-8594464,8594463,8594464,10360
8594501-8594502,8594501,8594502,3171
8594502-8594503,8594502,8594503,3171
8594503-8594504,8594503,8594504,3171
8594504-8594505,8594504,8594505,3171
8594506-8594507,8594506,8594507,3169
8594507-8594508,8594507,8594508,3169
8594508-8594509,8594508,8594509,3169
8594509-8594512,8594509,8594512,3169
8594539-8594540,8594539,8594540,2640
8594540-8594541,8594540,8594541,2640
8594541-8594542,8594541,8594542,2640
8594542-8594543,8594542,8594543,2640
8594544-8595690,8594544,8595690,2539
8594587-8594588,8594587,8594588,1336
8594587-8594589,8594587,8594589,1335
8594588-8594589,8594588,8594589,1336
8594590-8594591,8594590,8594591,890
8594591-8594593,8594591,8594593,743
8594597-8595248,8594597,8595248,48360
8594598-8594599,8594598,8594599,49030
8594602-8594876,8594602,8594876,13162
8594605-8594606,8594605,8594606,16534
8594607-8594608,8594607,8594608,16534
8594607-8594613,8594607,8594613,1480
8594608-8594609,8594608,8594609,16534
8594609-8594610,8594609,8594610,16534
8594610-8594612,8594610,8594612,16534
8594612-8595130,8594612,8595130,8254
8594617-8595130,8594617,8595130,8281
8594612-8595608,8594612,8595608,198
8594613-8595608,8594613,8595608,1480
8595130-8595608,8595130,8595608,16208
8594615-8594616,8594615,8594616,8281
8594615-8594620,8594615,8594620,7889
8594615-8594625,8594615,8594625,8086
8594624-8594625,8594624,8594625,8088
8594616-8594617,8594616,8594617,8281
8594620-8594621,8594620,8594621,8088
8594621-8594622,8594621,8594622,8088
8594622-8594623,8594622,8594623,8088
8594623-8594624,8594623,8594624,8088
8594625-8594626,8594625,8594626,8086
8594630-8594631,8594630,8594631,16223
8594631-8594632,8594631,8594632,16223
8594632-8594638,8594632,8594638,16223
8594633-8594634,8594633,8594634,1992
8594639-8596125,8594639,8596125,2710
8594643-8594644,8594643,8594644,2135
8594644-8594645,8594644,8594645,2135
8594688-8594689,8594688,8594689,1383
8594689-8594690,8594689,8594690,1383
8594690-8594691,8594690,8594691,1383
8594691-8594692,8594691,8594692,1383
8594692-8594693,8594692,8594693,1383
8594693-8595607,8594693,8595607,1383
8594694-8594699,8594694,8594699,8944
8594695-8594696,8594695,8594696,725
8594696-8594700,8594696,8594700,725
8594697-8594698,8594697,8594698,4299
8594697-8594703,8594697,8594703,4625
8594700-8594703,8594700,8594703,725
8594698-8594702,8594698,8594702,4299
8594702-8594712,8594702,8594712,2142
8594704-8594712,8594704,8594712,2157
8594703-8594710,8594703,8594710,4625
8594707-8594714,8594707,8594714,4674
8594711-8594714,8594711,8594714,1287
8594712-8594717,8594712,8594717,4299
8594713-8594716,8594713,8594716,4625
8594713-8595698,8594713,8595698,741
8594716-8595698,8594716,8595698,4625
8594717-8594718,8594717,8594718,4299
8594718-8594719,8594718,8594719,4299
8594719-8594720,8594719,8594720,4299
8594722-8595481,8594722,8595481,6125
8594776-8594777,8594776,8594777,29
8594780-8595922,8594780,8595922,14409
8594781-8594782,8594781,8594782,49243
8594782-8594783,8594782,8594783,35557
8594784-8594785,8594784,8594785,1952
8594785-8594786,8594785,8594786,1952
8594786-8594787,8594786,8594787,1952
8594787-8594788,8594787,8594788,1952
8594788-8594923,8594788,8594923,1952
8594789-8594790,8594789,8594790,7912
8594846-8595662,8594846,8595662,875
8594847-8595597,8594847,8595597,14223
8595202-8595597,8595202,8595597,10764
8595596-8595597,8595596,8595597,13858
8594848-8594849,8594848,8594849,1965
8594849-8594850,8594849,8594850,1965
8594850-8594851,8594850,8594851,1965
8594851-8594852,8594851,8594852,1965
8594852-8594853,8594852,8594853,1965
8594853-8594854,8594853,8594854,1965
8594854-8594855,8594854,8594855,1337
8594854-8595146,8594854,8595146,628
8594855-8595146,8594855,8595146,78
8594856-8594857,8594856,8594857,5821
8594861-8594862,8594861,8594862,12975
8594870-8594871,8594870,8594871,6330
8594870-8594872,8594870,8594872,6944
8594871-8594872,8594871,8594872,6330
8594872-8594873,8594872,8594873,6907
8594875-8594877,8594875,8594877,13622
8594877-8594878,8594877,8594878,13411
8594878-8595247,8594878,8595247,12917
8594890-8594988,8594890,8594988,30667
8594905-8594906,8594905,8594906,614
8594919-8594976,8594919,8594976,4271
8594923-8594924,8594923,8594924,1952
8594926-8596016,8594926,8596016,8238
8594931-8596104,8594931,8596104,3464
8594980-8594982,8594980,8594982,486
8594981-8594982,8594981,8594982,11093
8594981-8595001,8594981,8595001,13823
8594982-8595001,8594982,8595001,12887
8594986-8594987,8594986,8594987,33598
8594991-8594992,8594991,8594992,7758
8594991-8594993,8594991,8594993,4229
8594992-8594993,8594992,8594993,7862
8594994-8595149,8594994,8595149,6818
8594994-8595150,8594994,8595150,8214
8595149-8595150,8595149,8595150,6818
8594994-8595153,8594994,8595153,6580
8595150-8595153,8595150,8595153,12696
8594996-8595231,8594996,8595231,2330
8594996-8595634,8594996,8595634,5813
8594998-8595541,8594998,8595541,2260
8595004-8595005,8595004,8595005,26514
8595008-8595009,8595008,8595009,13054
8595009-8595010,8595009,8595010,13054
8595010-8595016,8595010,8595016,13054
8595011-8595012,8595011,8595012,8709
8595014-8595043,8595014,8595043,23502
8595026-8595028,8595026,8595028,21017
8595026-8595029,8595026,8595029,5392
8595028-8595029,8595028,8595029,21015
8595026-8595041,8595026,8595041,6068
8595040-8595041,8595040,8595041,5853
8595029-8595031,8595029,8595031,21006
8595029-8595052,8595029,8595052,5391
8595031-8595458,8595031,8595458,20996
8595035-8595139,8595035,8595139,19018
8595037-8595038,8595037,8595038,11539
8595041-8595952,8595041,8595952,11921
8595054-8595055,8595054,8595055,2619
8595054-8595057,8595054,8595057,5252
8595054-8595061,8595054,8595061,5255
8595057-8595061,8595057,8595061,5252
8595055-8595060,8595055,8595060,2610
8595060-8595063,8595060,8595063,2681
8595061-8595062,8595061,8595062,5255
8595062-8595249,8595062,8595249,5255
8595063-8595410,8595063,8595410,2681
8595065-8595066,8595065,8595066,18013
8595066-8595161,8595066,8595161,8791
8595068-8595069,8595068,8595069,23169
8595068-8595204,8595068,8595204,6254
8595068-8595656,8595068,8595656,132
8595204-8595656,8595204,8595656,6255
8595073-8595074,8595073,8595074,5650
8595073-8595075,8595073,8595075,236
8595074-8595075,8595074,8595075,5650
8595075-8595076,8595075,8595076,3061
8595075-8595077,8595075,8595077,2825
8595076-8595077,8595076,8595077,3061
8595076-8595078,8595076,8595078,235
8595077-8595078,8595077,8595078,3061
8595077-8595080,8595077,8595080,2825
8595078-8595080,8595078,8595080,3061
8595078-8595129,8595078,8595129,235
8595081-8595129,8595081,8595129,3059
8595128-8595129,8595128,8595129,3061
8595081-8595128,8595081,8595128,3061
8595090-8595176,8595090,8595176,2432
8595090-8595878,8595090,8595878,2897
8595121-8595123,8595121,8595123,13529
8595123-8595125,8595123,8595125,13529
8595125-8595126,8595125,8595126,13529
8595133-8595134,8595133,8595134,42367
8595134-8595135,8595134,8595135,42367
8595136-8595514,8595136,8595514,11750
8595144-8595145,8595144,8595145,10207
8595145-8596103,8595145,8596103,10207
8595147-8595148,8595147,8595148,8368
8595150-8595152,8595150,8595152,1399
8595150-8595156,8595150,8595156,937
8595153-8595156,8595153,8595156,12696
8595152-8595155,8595152,8595155,1399
8595153-8595701,8595153,8595701,6580
8595156-8595701,8595156,8595701,12696
8595155-8595705,8595155,8595705,1399
8595156-8595702,8595156,8595702,937
8595701-8595702,8595701,8595702,12696
8595157-8595158,8595157,8595158,7172
8595158-8595159,8595158,8595159,7172
8595159-8595160,8595159,8595160,7172
8595167-8595168,8595167,8595168,690
8595171-8595172,8595171,8595172,10450
8595175-8595905,8595175,8595905,10289
8595188-8595189,8595188,8595189,3241
8595191-8595192,8595191,8595192,27680
8595192-8595625,8595192,8595625,13901
8595194-8595195,8595194,8595195,999
8595195-8595196,8595195,8595196,999
8595196-8595197,8595196,8595197,999
8595213-8595214,8595213,8595214,16657
8595213-8595215,8595213,8595215,17645
8595214-8595215,8595214,8595215,16626
8595213-8595218,8595213,8595218,16035
8595213-8595219,8595213,8595219,108
8595216-8595219,8595216,8595219,7880
8595218-8595219,8595218,8595219,3703
8595213-8595220,8595213,8595220,213
8595216-8595220,8595216,8595220,8777
8595217-8595220,8595217,8595220,17638
8595218-8595220,8595218,8595220,12328
8595216-8595217,8595216,8595217,17643
8595223-8596053,8595223,8596053,33940
