Id,Label,timeset,pageranks,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub
8507444,"Rickenbach bei Wil, Pünt",,0.000042,20,1,2,3,23541,23541,47082,44,0.050628,0.080115,5944,0,0
8508037,"Gähwil, Sportstrasse",,0.000029,20,1,1,2,17684,16618,34302,44,0.050595,0.079496,0,0,0
8573373,"Weinfelden, Maienrain",,0.00007,65,2,2,4,8174,7953,16127,44,0.050944,0.081016,54983,0,0
8573527,"Bichelsee, Dorf",,0.000073,20,2,2,4,14775,15318,30093,44,0.050687,0.080566,69499.5,0,0
8506624,"Oberhelfenschwil, Wigetshof",,0.00002,97,1,1,2,4387,4531,8918,34,0.063539,0.077449,1424.197424,0,0
8506625,"Oberhelfenschwil, Tobelacker",,0.000028,97,1,1,2,4531,4531,9062,33,0.067653,0.084063,1759.197424,0,0
8506626,"Steckborn, Sportplatz Emmig",,0.000029,65,2,1,3,8444,8444,16888,53,0.036967,0.046841,3346,0,0
8506629,Guntalingen,,0.000011,65,0,1,1,0,4234,4234,41,0.050234,0.075429,0,0,0
8506901,"Frauenfeld, Schaffhauserplatz",,0.000099,65,2,5,7,19432,19432,38864,39,0.054335,0.090631,6461,0,0
8506948,"Warth, Gemeindehaus",,0.000051,65,2,2,4,8232,8232,16464,39,0.053927,0.084267,493,0,0
8506632,"Eschenz, Höfen",,0.000011,65,0,1,1,0,8070,8070,44,0.04324,0.058188,0,0,0
8506633,"Ganterschwil, alte Post",,0.000016,70,1,1,2,12821,12813,25634,44,0.041617,0.058954,30,0,0
8506786,"Libingen, Dorf",,0.000011,70,0,1,1,0,5361,5361,44,0.041617,0.058954,0,0,0
8573602,"Wil SG, Bahnhof",,0.000303,20,15,15,30,166641,257554,424195,43,0.053256,0.095157,198453.629183,0,0
8506636,"Adliswil, Sunnau",,0.000026,130,2,3,5,20047,20273,40320,13,0.152874,0.174162,437,0,0
8590463,"Adliswil, Badstrasse",,0.000018,130,1,1,2,9991,9969,19960,15,0.119146,0.134867,0,0,0
8590476,"Adliswil, Ahornweg",,0.000024,130,1,2,3,17037,17040,34077,16,0.143378,0.159517,1495.333333,0,0
8576184,"Zollikon, Bahnhof",,0.000029,86,1,1,2,1000,1000,2000,19,0.078502,0.084742,417,0,0.00213
8508033,"Givisiez, Taconnets",,0.000018,126,1,1,2,11336,16382,27718,24,0.109151,0.141985,0,0,0
8506642,"Düdingen, Leimacker",,0.000017,126,1,1,2,7491,7491,14982,2,0.666667,0.75,32,0,0
8506644,"Düdingen, Gantrischweg",,0.000017,126,1,1,2,25544,25544,51088,21,0.093525,0.161587,48,0,0
8506646,"Düdingen, Zelg",,0.000025,126,1,1,2,25544,25544,51088,20,0.099206,0.169068,57,0,0
8506648,"Düdingen, Blumenrain",,0.000032,126,1,1,2,25544,25544,51088,19,0.105727,0.178049,64,0,0
8506650,"Berg SG, Seeblick",,0.000016,71,1,1,2,8915,8915,17830,28,0.097889,0.117668,6,0,0
8506716,"Trogen, Sandegg",,0.000014,71,1,2,3,80,5480,5560,40,0.059471,0.089727,66.835714,0,0
8506756,"Grub AR, Dorf",,0.000034,71,2,2,4,11070,11071,22141,39,0.063062,0.100689,2382.8,0,0
8506733,"Bernhardzell, Engi",,0.000026,71,3,2,5,8490,9046,17536,30,0.084134,0.102408,32.5,0,0
8506734,"Bernhardzell, Lee",,0.000022,71,1,1,2,8740,8740,17480,30,0.08399,0.100724,0,0,0
8574226,"St. Gallen, Spisegg",,0.000036,71,1,4,5,27359,27358,54717,17,0.17364,0.217023,1776,0,0
8506694,"Roggwil TG, Post",,0.000024,71,1,1,2,8915,8915,17830,27,0.108304,0.134735,523,0,0
8574095,"St. Gallen, Bahnhof",,0.000216,71,22,20,42,280325,494124,774449,24,0.156089,0.253269,112694.281743,0,0
8574223,"St. Gallen, St.Leonhard",,0.00002,71,1,14,15,211485,211506,422991,20,0.165603,0.260439,7408.711321,0,0
8506654,"St. Gallen, Neudorf",,0.000022,71,3,2,5,17273,18159,35432,36,0.071825,0.113885,6977.95,0,0
8506655,"Braunau, Dorf",,0.000011,20,0,1,1,0,12707,12707,47,0.04404,0.059442,0,0,0
8506658,"Schönholzerswilen, Hagenwil",,0.000033,20,2,1,3,3331,3373,6704,48,0.046293,0.062615,2107,0,0
8506659,"Braunau, Hittingen",,0.00002,20,1,1,2,12707,12707,25414,46,0.046038,0.064508,1489,0,0
8506661,"Lenggenwil, Dorf",,0.000022,20,2,1,3,3055,6555,9610,46,0.052969,0.081879,1426.958333,0,0
8506664,"Wuppenau, Obermörenau-Hasenloh",,0.000039,20,1,1,2,3373,5622,8995,47,0.04851,0.067874,3695,0,0
8506665,"Rossrüti, Rislen",,0.000044,20,1,2,3,5622,5622,11244,46,0.050951,0.074608,5281,0,0
8506668,"Stehrenberg, Dorf",,0.000029,20,1,1,2,3373,3373,6746,46,0.050921,0.074026,0,0,0
8506666,"Ennetmoos, Rohren",,0.000011,62,0,2,2,0,6641,6641,50,0.062306,0.096572,0,0,0
8508670,"Kerns, Sand",,0.000016,62,1,3,4,5923,10655,16578,49,0.066295,0.109962,635,0,0
8506670,"Wuppenau, Untermörenau",,0.000054,20,2,1,3,5622,5622,11244,45,0.053619,0.082436,8447,0,0
8506728,"Niederuzwil, Wespiwiese",,0.000023,20,1,2,3,1113,1113,2226,45,0.05024,0.076328,0,0,0
8506735,"Uzwil, Schöntal",,0.000045,20,3,3,6,246,246,492,45,0.052163,0.082645,13932.538259,0,0
8506678,"Wiezikon b. S., Weingarten",,0.000011,20,0,2,2,0,12639,12639,47,0.044045,0.059878,0,0,0
8506690,"Sirnach, Bad",,0.000016,20,1,1,2,10633,10633,21266,47,0.044016,0.059247,0,0,0
8587757,"Wil SG, Breitenloo",,0.000071,20,2,1,3,5622,5622,11244,8,0.211111,0.284837,390.5,0,0
8506693,"Rorschacherberg, Sonnenhof/MZH",,0.000011,72,0,3,3,0,29856,29856,35,0.073216,0.116141,0,0,0
8506685,"Kirchberg SG, Post",,0.000019,20,1,3,4,23541,30528,54069,47,0.044225,0.062083,141,0,0
8506686,"Gähwil, Dorf",,0.000016,20,1,1,2,17151,16618,33769,47,0.044033,0.059274,0,0,0
8506721,"Gossau SG, Gerenstrasse",,0.000035,20,3,3,6,12247,12137,24384,47,0.052381,0.087999,2530.548403,0,0
8506689,"Buch bei Frauenfeld, Dorf",,0.00002,65,1,1,2,4525,4537,9062,43,0.044953,0.061152,501,0,0
8506691,"Oberohringen, Friedenstrasse",,0.000015,68,1,2,3,8804,8806,17610,46,0.056146,0.089194,532.866667,0,0
8506692,"Schlatt ZH, Unterschlatt",,0.000011,68,0,2,2,0,9392,9392,46,0.056198,0.089623,0,0,0
8506896,"Neftenbach, Alte Post",,0.00002,68,2,3,5,4378,7822,12200,45,0.05742,0.090787,1796,0,0
8506899,"Winterthur, Hauptbahnhof",,0.000028,68,3,9,12,23335,74815,98150,45,0.059349,0.104071,4486.35,0,0
8573678,"Neftenbach, Tössallmend",,0.000027,68,1,2,3,3439,3440,6879,17,0.129002,0.179826,297.833333,0,0
8573668,"Schlatt ZH, Schulhaus",,0.000022,68,1,3,4,9206,9241,18447,9,0.212766,0.344484,84,0,0
8574271,"Rorschach, Landhaus",,0.000074,72,1,1,2,36229,36229,72458,19,0.116141,0.134712,5130.166667,0,0
8574282,"Rorschach, Langmoosstrasse",,0.00003,72,1,1,2,13464,13464,26928,21,0.088929,0.098934,352,0,0
8574284,"Rorschacherberg, Zelgstrasse",,0.000039,72,1,1,2,15324,15324,30648,21,0.088929,0.098934,584,0,0
8506695,"Brunnadern, Auboden",,0.000028,97,2,1,3,4355,7497,11852,43,0.052024,0.076235,1104.8,0,0
8506696,"Herisau, Ifang",,0.000023,71,1,2,3,1035,13716,14751,27,0.103861,0.142995,636.4867,0,0
8506774,"Schwellbrunn, Dorf",,0.000037,71,2,2,4,9646,9626,19272,24,0.112892,0.145317,1019.2,0,0
8574188,"Schönengrund, Wohnheim",,0.000061,71,3,2,5,5657,5658,11315,23,0.117271,0.147942,16242.466667,0,0
8506697,"Herisau, Johannesbad",,0.000021,71,1,2,3,9646,9612,19258,26,0.094925,0.117932,158.5,0,0
8506698,"Schwellbrunn, Risi",,0.00002,71,1,1,2,5262,5563,10825,26,0.094676,0.115375,0,0,0
8506703,"St. Gallen, Sonnrainweg",,0.00004,71,2,2,4,41760,41760,83520,26,0.121226,0.159479,1189,0,0
8506708,"Freidorf TG, Kreuzegg",,0.000028,71,1,1,2,8915,8915,17830,26,0.121022,0.157865,0,0,0
8573964,"Bernhardzell, Schöntal",,0.000061,71,1,2,3,9046,9046,18092,26,0.121445,0.16055,7174.270331,0,0
8506704,"Brunnadern, Anker",,0.000035,97,1,1,2,7497,7497,14994,42,0.054836,0.084795,2392.8,0,0
8506706,"Felben, Löwen",,0.000065,65,2,3,5,19667,19672,39339,50,0.041355,0.056367,16165,0,0
8506718,"Hörhausen, Hochstrasse",,0.000029,65,1,2,3,8444,8444,16888,41,0.040567,0.060233,16,0,0
8506709,"Waldstatt, Auerhof",,0.000067,97,3,2,5,10381,10381,20762,42,0.056508,0.092183,13035.284503,0,0
8506710,"Herisau, Glattmüli",,0.000036,71,2,2,4,9913,9646,19559,25,0.104274,0.133155,838.5,0,0
8506773,"Schönengrund, Dorf",,0.000052,97,3,4,7,6442,6565,13007,24,0.108236,0.140977,1375,0,0
8506713,"Hundwil, Sonderau",,0.000051,97,2,1,3,5758,5758,11516,27,0.107296,0.132134,6105.775376,0,0
8506753,"Eggersriet, Post",,0.00002,71,1,1,2,10991,10990,21981,40,0.059371,0.088041,124,0,0
8506857,"Dettighofen, Lanzenneunfornstr",,0.000042,65,2,2,4,6815,6815,13630,40,0.042143,0.063356,211.5,0,0
8506719,"Eschenz, Bornhausen",,0.00002,65,1,1,2,8070,8070,16140,43,0.045104,0.062068,503,0,0
8506720,Kalchrain,,0.000028,65,1,1,2,8070,8070,16140,42,0.047141,0.066931,1004,0,0
8506725,"Uzwil, Gupfenstrasse",,0.000019,20,1,1,2,11150,11574,22724,25,0.065845,0.087802,7,0,0
8506783,"Züberwangen, Zentrum",,0.000036,20,2,2,4,7915,7916,15831,45,0.053866,0.086722,10010.904926,0,0
8506764,"Niederhelfenschwil, Dorf",,0.000024,20,1,2,3,91,182,273,46,0.051162,0.078021,7732.938259,0,0
8573951,"Niederwil SG, Bergwis",,0.000017,71,1,2,3,10657,10657,21314,16,0.119141,0.148181,163,0,0
8581425,"Oberbüren, Kloster Glattburg",,0.000051,71,1,1,2,3269,3269,6538,18,0.097031,0.115434,3759.135134,0,0
8573978,"Flawil, Bahnhof",,0.000076,20,4,5,9,30192,30467,60659,8,0.291667,0.429804,4225,0,0
8506732,"Frauenfeld, Marktplatz",,0.000029,65,2,2,4,14942,14942,29884,39,0.044112,0.069648,654,0,0
8506737,"Bronschhofen, Maugwil",,0.000028,20,1,1,2,12707,12707,25414,45,0.048227,0.071126,2976,0,0
8578598,"Wil SG, Lenzenbüel",,0.000021,20,1,1,2,13975,13975,27950,7,0.266667,0.386607,1296,0,0
8506741,"Weingarten b. Märwil, Dorf",,0.000019,65,1,1,2,3373,3373,6746,47,0.045299,0.062002,1236,0,0
8506745,"Le Cachot, Pt-Cachot de bise",,0.000014,49,1,1,2,2574,2567,5141,30,0.058446,0.095016,386,0,0
8506748,"Rickenbach ZH, Dorf",,0.000011,64,0,1,1,0,7644,7644,5,0.315789,0.422222,0,0,0
8506749,"Rickenbach Sulz, Sunnezirkel",,0.00002,64,1,1,2,7644,7648,15292,4,0.384615,0.483333,5,0,0
8506750,"Alt St. Johann, Dorf",,0.000011,73,0,1,1,0,11883,11883,45,0.062507,0.078041,0,0,0
8506752,"Berneck, Neugass",,0.00002,73,1,2,3,18199,18199,36398,35,0.069801,0.097987,1121,0,0
8574131,"Berneck, Taa",,0.000035,71,1,1,2,3746,3746,7492,35,0.050951,0.064826,558,0,0
8506754,"Ennetbühl, Dorf",,0.00002,73,1,1,2,4376,4376,8752,40,0.039354,0.056957,631,0,0
8506951,"Rüdlingen, Gemeindehaus",,0.000016,68,1,2,3,4117,4681,8798,45,0.04768,0.090063,63,0,0
8506989,"Dorf, Gemeindehaus",,0.000023,68,2,4,6,9073,9076,18149,44,0.049793,0.101617,1173.880952,0,0
8506765,"Oberegg AI, Post",,0.000019,71,1,3,4,3746,7191,10937,37,0.067332,0.104935,1088,0,0
8506767,"Rehetobel, Dorf",,0.000021,71,1,2,3,8607,8689,17296,39,0.062872,0.09908,843.679061,0,0
8506771,"Schachen (Reute), alte Post",,0.000016,71,1,1,2,5136,5257,10393,39,0.062819,0.098275,0,0,0
8506778,"Wald AR, Dorf",,0.000029,71,2,1,3,5980,5980,11960,39,0.062819,0.098275,843.679061,0,0
8506782,"Wolfhalden, Dorf",,0.000033,71,3,1,4,6913,8243,15156,39,0.062819,0.098275,2336,0,0
8574017,"Hemberg, Rohr",,0.000052,97,1,2,3,3605,394,3999,32,0.088624,0.136748,39974.333333,0,0
8574182,"St. Peterzell, Mühle",,0.000049,97,1,2,3,7497,4985,12482,28,0.099318,0.139311,18012.697424,0,0
8574187,"Schönengrund, Postgarage",,0.000054,97,1,2,3,5221,5220,10441,24,0.113707,0.147848,15438.5,0,0
8574195,"Herisau, Lederbach",,0.000078,71,1,3,4,39950,39950,79900,19,0.156008,0.195747,30039.934953,0,0
8506759,"Hundwil, Dorf",,0.000054,97,1,1,2,5758,5758,11516,26,0.119963,0.154936,6611.775376,0,0
8506761,Kaien,,0.000034,71,3,3,6,13216,14171,27387,40,0.059469,0.090747,735.304762,0,0
8574082,"Heiden, Rosental",,0.000036,71,2,2,4,6484,6281,12765,39,0.056793,0.076359,3040.5,0,0
8506763,"Rheinau, Psych. Uniklinik",,0.000011,66,0,1,1,0,6411,6411,43,0.048125,0.075076,0,0,0
8573919,"Zuckenriet, Sproochbrugg",,0.000041,20,2,3,5,3269,3269,6538,28,0.10153,0.128539,72087.167442,0,0
8574123,"Heiden, Bissau",,0.000078,71,4,2,6,6328,6327,12655,37,0.053237,0.068277,10416.1,0,0
8574125,"Oberegg AI, Riethof",,0.000048,71,1,3,4,5835,5835,11670,37,0.055315,0.073385,3454.5,0,0
8574126,"Oberegg AI, Unterdorf",,0.000025,71,1,2,3,4394,4394,8788,37,0.053049,0.067065,65,0,0
8574127,"Reute AR, Hinterdorf",,0.000021,71,1,1,2,4312,4312,8624,37,0.052995,0.066076,0,0,0
8506766,"Oberhelfenschwil, Dorf",,0.000035,97,1,3,4,4531,5166,9697,32,0.07235,0.093966,2092.197424,0,0
8574179,"Brunnadern-Neckertal, Bahnhof",,0.000068,97,4,2,6,11889,11889,23778,31,0.077694,0.100494,18268.86409,0,0
8574858,"Oberhelfenschwil, Metzwil",,0.00005,97,2,2,4,4680,4680,9360,1,1,1,72.666667,0,0
8578577,"Lichtensteig, Obertor",,0.000079,97,4,2,6,24657,24656,49313,18,0.088312,0.174411,2569.833333,0,0
8506769,Rietbad,,0.000028,73,1,2,3,4376,4376,8752,39,0.040901,0.063351,1260,0,0
8506794,"Schwägalp, Passhöhe",,0.000055,73,2,2,4,5043,5043,10086,39,0.040593,0.061608,3141,0,0
8574008,"Wattwil, Bahnhof",,0.000103,97,8,5,13,37205,42391,79596,40,0.048815,0.08367,223519.316667,0,0
8574010,"Wattwil, Post",,0.000028,97,1,4,5,25127,25127,50254,39,0.044673,0.06481,41018.633333,0,0
8506772,"Scherzingen, Post",,0.000028,65,1,1,2,4678,9352,14030,33,0.048762,0.068716,516,0,0
8573375,"Frauenfeld, Bahnhof",,0.00035,65,11,8,19,64968,60826,125794,33,0.054855,0.118529,45335,0,0
8506776,"Stein SG, Dorf",,0.00002,73,1,1,2,11883,11883,23766,44,0.066616,0.085936,1136,0,0
8506781,"Wildhaus, Lisighaus",,0.000023,73,1,1,2,11883,11883,23766,42,0.071084,0.094203,810.8,0,0
8506784,"Zuckenriet, Dorf",,0.000035,20,2,2,4,6756,6769,13525,45,0.054852,0.091103,11441.438259,0,0
8573918,"Lenggenwil, Wiesental",,0.000036,20,1,2,3,6542,6555,13097,29,0.092465,0.113613,63184.229183,0,0
8506787,"Schwägalp, Säntis-Schwebebahn",,0.000023,73,1,2,3,2871,5043,7914,40,0.039295,0.058656,36,0,0
8506793,"Urnäsch, Kräzerli",,0.000041,73,1,1,2,2172,2172,4344,40,0.03907,0.055698,1875,0,0
8506790,"Urnäsch, Sonne Thal",,0.000021,73,1,1,2,2172,2172,4344,43,0.035127,0.046084,12,0,0
8506791,Rossfall,,0.000028,73,1,1,2,2172,2172,4344,42,0.036348,0.048606,635,0,0
8506792,Steinfluh,,0.000035,73,1,1,2,2172,2172,4344,41,0.037659,0.051694,1256,0,0
8506795,"Urnäsch, Kleinwald",,0.000034,73,1,1,2,2172,2172,4344,5,0.333333,0.436111,54,0,0
8506796,"Heiden, Post",,0.000107,71,6,8,14,39651,39595,79246,38,0.06697,0.116295,13457.158123,0,0
8574077,"Heiden, Bahnhof",,0.000022,71,1,2,3,5719,6479,12198,39,0.058579,0.080261,355,0,0
8574104,"Walzenhausen, Wilen",,0.000023,72,1,1,2,3139,3139,6278,38,0.050273,0.062863,8265,0,0
8506860,"Oberegg AI, St. Anton Kapelle",,0.000022,71,1,1,2,1071,1071,2142,38,0.050597,0.062497,0,0,0
8574105,"Walzenhausen, Leuchen",,0.000042,72,2,2,4,4002,4002,8004,37,0.05288,0.068952,12632.7,0,0
8574122,"Berneck, Maienhalde",,0.000022,71,1,1,2,3746,3746,7492,38,0.050597,0.062497,0,0,0
8506798,"Waldkirch, Dorf",,0.000053,71,4,3,7,12673,12673,25346,29,0.091519,0.114481,2288.5,0,0
8506799,"Bernhardzell, Toregg",,0.000026,71,1,2,3,9046,9046,18092,28,0.099264,0.123383,1257.970696,0,0
8573957,"Arnegg, Weideggstrasse",,0.00004,71,1,2,3,16412,16412,32824,29,0.091462,0.113035,3184.833333,0,0
8573958,"Arnegg, Bahnhof",,0.000054,71,3,3,6,25228,24884,50112,28,0.099602,0.125613,4697.483243,0,0
8573959,"Waldkirch, Friedegg",,0.000026,71,1,1,2,4413,3739,8152,28,0.098032,0.118111,0,0,0
8506850,"Fischingen, Sonne",,0.000029,20,2,1,3,12639,12639,25278,46,0.046012,0.064244,2978,0,0
8506851,"Oberwangen TG, Sonnenhof",,0.000035,20,1,1,2,12639,12639,25278,45,0.048199,0.070741,4464,0,0
8506855,"Dingenhart, Brand",,0.000023,65,1,1,2,6112,6112,12224,38,0.044511,0.065333,632,0,0
8506856,"Frauenfeld, Bühl",,0.000031,65,1,1,2,6112,6112,12224,37,0.046435,0.070791,941,0,0
8506881,"Hörhausen, Dorf",,0.000046,65,1,2,3,8444,8444,16888,39,0.043729,0.065829,488.5,0,0
8506858,"Dietingen, Abzweigung",,0.000028,65,1,1,2,4537,4537,9074,42,0.046975,0.065532,1000,0,0
8506859,"Hagenbuch ZH, Egghof",,0.00004,65,2,1,3,14041,14059,28100,37,0.047577,0.075743,984,0,0
8506863,"Steckborn, Eichhölzli",,0.000041,65,2,1,3,8444,8444,16888,40,0.04202,0.060492,180.5,0,0
8506865,"Hagenbuch ZH, Dorf",,0.000045,65,1,2,3,14059,14061,28120,36,0.049798,0.086182,1300,0,0
8573669,"Schlatt ZH, Oberschlatt",,0.000022,68,2,3,5,5722,5721,11443,9,0.22619,0.359921,78,0,0
8580291,"Elsau, Tolhusen",,0.000039,68,1,2,3,9237,9221,18458,5,0.375,0.503704,88,0,0
8506866,"Häuslenen, Zentrum",,0.00003,65,1,2,3,8830,8672,17502,35,0.051017,0.091316,1551,0,0
8506870,"Frauenfeld, Kantonsspital",,0.000037,65,1,1,2,6112,6112,12224,36,0.048541,0.078396,1248,0,0
8573362,"Aadorf, Zentrum",,0.000033,65,1,1,2,8438,8830,17268,35,0.049885,0.081791,616,0,0
8506867,"Horgenbach, Hauptstrasse",,0.000035,65,1,1,2,4537,4537,9074,41,0.049192,0.071031,1497,0,0
8506869,Kartause Ittingen,,0.000011,65,0,1,1,0,4143,4143,36,0.050459,0.082298,0,0,0
8573203,"Stammheim, Bahnhof",,0.000071,65,2,4,6,11290,11279,22569,36,0.050884,0.09361,15312,0,0
8573266,"Hüttwilen, Hörnliwald",,0.000033,65,1,2,3,8070,8070,16140,36,0.050544,0.085901,6573,0,0
8506885,"Lipperswil, Conny Land",,0.000071,65,3,3,6,12336,12336,24672,48,0.044775,0.062984,33735,0,0
8506872,"Frauenfeld, Hauptpost",,0.000055,65,2,3,5,14550,21714,36264,35,0.050853,0.091073,1588,0,0
8573359,"Frauenfeld, Thundorferstrasse",,0.000027,65,1,3,4,14234,14240,28474,35,0.050591,0.0895,56,0,0
8573364,"Frauenfeld, Rosenbergstrasse",,0.000018,65,1,1,2,4709,4709,9418,35,0.049736,0.080406,0,0,0
8573198,"Kleinandelfingen, Bad",,0.00003,66,1,1,2,4234,4245,8479,41,0.042704,0.06461,5384,0,0
8573199,"Ossingen, Bahnhof",,0.000045,66,2,3,5,12252,12253,24505,40,0.044484,0.072366,14444,0,0
8506878,"Rheinau, Schulplatz",,0.00002,66,1,2,3,6006,6009,12015,2,0.75,0.833333,84,0,0
8506879,"Marthalen, Dorf",,0.000019,66,1,1,2,5741,5738,11479,2,0.666667,0.75,0,0,0
8506880,"Formangueires, Moulin",,0.000015,126,1,1,2,3957,3957,7914,16,0.111837,0.126428,6,0,0
8506882,"Lanzenneunforn, Dorf",,0.000048,65,2,1,3,6815,6815,13630,39,0.043601,0.062954,503.5,0,0
8506887,"Niederneunforn, Dorf",,0.00004,65,1,1,2,4537,4537,9074,40,0.051633,0.078451,1992,0,0
8506900,"Frauenfeld, Auenfeld",,0.000063,65,4,1,5,14895,14895,29790,40,0.051633,0.078451,3486,0,0
8506891,"Embrach, Illingerweg",,0.000015,107,1,1,2,21713,21721,43434,22,0.100589,0.115187,0,0,0
8506894,"Freienstein, Alte Brücke",,0.000042,107,3,5,8,26414,26754,53168,22,0.102114,0.120805,1551.666667,0,0.000027
8506895,"Lufingen, Dorf",,0.000029,107,2,2,4,26669,30002,56671,21,0.10941,0.12855,1737,0.000004,0.000001
8573215,"Teufen ZH, Oberteufen",,0.000018,107,1,1,2,3938,3937,7875,29,0.057374,0.06363,0,0.000004,0.000004
8557041,"Rorbas, Bruggi",,0.000033,107,1,1,2,7541,7555,15096,26,0.068911,0.077848,1130,0,0.00016
8573218,"Freienstein, Breite",,0.000044,107,1,1,2,8035,8035,16070,26,0.068911,0.077848,1695,0,0.00016
8573221,"Embrach, Hard",,0.000049,107,2,2,4,18874,18870,37744,35,0.07265,0.085953,4392,0.000152,0.000178
8573222,"Embrach, Embraport",,0.000032,107,1,2,3,18844,18839,37683,35,0.072566,0.085958,40,0.000004,0.000339
8573224,"Embrach, Alterszentrum",,0.000026,107,1,2,3,21729,21725,43454,35,0.072235,0.083981,575.833333,0,0.000187
8507307,"Hettlingen, Gemeindehaus",,0.000029,68,4,3,7,7722,7716,15438,44,0.049137,0.09503,2668.357143,0,0
8557081,"Buch am Irchel, Bebikon",,0.000019,68,2,1,3,928,928,1856,18,0.112645,0.143601,11.683333,0,0
8573657,"Winterthur, Deutweg",,0.000014,68,1,2,3,14342,14345,28687,18,0.120766,0.162438,72,0,0
8573658,"Winterthur, Waldegg",,0.000017,68,1,3,4,14093,14097,28190,18,0.127046,0.179512,136.333333,0,0
8573659,"Winterthur, Schulhaus Seen",,0.000016,68,1,2,3,12446,16614,29060,18,0.116129,0.154261,70,0,0
8573656,"Winterthur, Obertor",,0.000014,68,1,6,7,25878,25868,51746,21,0.083958,0.110469,163,0,0
8576177,"Winterthur, Auwiesen",,0.000035,68,1,1,2,4108,4111,8219,21,0.079159,0.089064,3862,0,0
8573673,"Winterthur, Blumenau",,0.000034,68,1,3,4,14720,14712,29432,17,0.133741,0.192653,375.778571,0,0
8573675,"Winterthur, Langwiesen",,0.00003,68,1,3,4,12994,12992,25986,16,0.157371,0.233141,74,0,0
8573693,"Winterthur, Friedhof",,0.000026,68,1,2,3,11873,11876,23749,16,0.135751,0.185144,131,0,0
8576746,"Winterthur, Waser",,0.000019,68,1,1,2,12448,12446,24894,16,0.145794,0.190968,0,0,0
8576181,"Winterthur, Sulzer",,0.000032,68,1,2,3,12857,12868,25725,13,0.148889,0.202512,2783.333333,0,0
8580458,"Winterthur, Gewerbeschule",,0.000078,68,4,4,8,26238,26235,52473,14,0.168704,0.25467,959.066667,0,0
8506902,"Eschenz, Barriere",,0.000028,65,1,1,2,8070,8070,16140,40,0.051266,0.075375,0,0,0
8506963,"Hüttwilen, Stutheien",,0.000036,65,1,1,2,5216,5216,10432,39,0.04477,0.06787,672,0,0
8506916,"Bettens, village",,0.00002,5,1,1,2,3783,3783,7566,29,0.071319,0.0842,1253,0,0
8570068,"Sullens, Auberge",,0.000035,5,1,1,2,4935,4963,9898,29,0.071319,0.0842,3091.166667,0,0
8506905,"Bussigny, Tatironne",,0.000015,5,1,1,2,12750,12192,24942,10,0.153409,0.184164,3,0,0
8506909,"Riazzino, Bolla",,0.000021,108,2,2,4,18237,18503,36740,60,0.055905,0.098668,3392.808333,0,0
8575122,"Bellinzona, P. Indipendenza",,0.000027,108,1,2,3,17728,46145,63873,60,0.053727,0.094147,9850.833333,0,0
8575126,"Giubiasco, Piazza",,0.000048,108,2,2,4,52424,61532,113956,60,0.053809,0.094496,3246,0,0
8575165,"Gudo, Malcantone",,0.000044,108,1,1,2,18001,18001,36002,36,0.064473,0.072576,3738,0,0
8506920,"Belfaux, route de Lossy",,0.000024,126,1,1,2,3957,3957,7914,15,0.125,0.140872,140,0,0
8506922,"Robasacco, Via Cantonale",,0.000011,108,0,2,2,0,1549,1549,15,0.116995,0.150244,0,0,0
8573329,"Cadenazzo, Scuole Elementari",,0.000016,108,1,2,3,131,431,562,15,0.116049,0.146523,1,0,0
8506924,"Lossy, école",,0.000031,126,1,1,2,3957,3957,7914,14,0.141807,0.160241,272,0,0
8506928,"Murten, Löwenberg Einkaufsztr",,0.000011,126,0,1,1,0,2976,2976,12,0.13828,0.160811,0,0,0
8506932,Grands Clos,,0.000026,49,1,1,2,5742,5743,11485,21,0.082591,0.104299,539,0,0
8571838,"Les Ponts-de-Martel, gare",,0.000075,134,3,4,7,8816,8816,17632,14,0.134927,0.180123,13003.089286,0,0
8571855,"Fleurier, collège régional",,0.000075,49,4,2,6,12071,12663,24734,20,0.089676,0.120916,16615.5,0,0
8571867,"La Brévine, ch. du Baillod",,0.000071,49,1,1,2,4585,4585,9170,20,0.088253,0.115002,2368,0,0
8506937,"Schluein, Isla",,0.000011,110,0,2,2,0,2908,2908,9,0.235577,0.292841,0,0,0
8509729,"Schluein, vitg",,0.000033,110,3,4,7,5482,5498,10980,8,0.279621,0.351877,174,0,0
8509786,"Laax GR, posta",,0.000043,110,2,5,7,5280,4220,9500,9,0.252252,0.338081,144,0,0
8574874,"Laax GR, Demvitg",,0.000047,110,3,3,6,4829,4829,9658,8,0.266304,0.332872,312.75,0,0
8574879,"Falera, Parcadi",,0.000032,110,2,3,5,3510,3510,7020,8,0.266667,0.334598,40.083333,0,0
8574990,"Ilanz, Plazza Cumin",,0.000068,110,6,4,10,6452,7523,13975,7,0.291925,0.361905,574.75,0,0
8506939,"Guttannen, Aegerstein",,0.000011,114,0,1,1,0,1890,1890,26,0.0805,0.102134,0,0,0
8506953,"Oberneunforn, Gemeindehaus",,0.000028,65,1,1,2,4537,4537,9074,39,0.044106,0.064704,98,0,0
8506954,"Oberstammheim, Post",,0.000059,65,3,2,5,9450,9467,18917,40,0.052784,0.084362,2988,0,0
